code_canton;annee;code_departement;impot_moyen;population;agriculteurs_exploitants;artisans_comm_chefs_entr;cadres_prof_intel_sup;professions_intermediaires;employes;ouvriers;retraites;autres_sans_activite_prof;population_15_29;population_30_44;population_45_59;population_60_74;population_75_plus;population_hommes;inscrits;abstentions;blancs_nuls;vote_extreme_gauche;vote_gauche;vote_centre;vote_droite;vote_extreme_droite;pct_population_hommes;pct_agriculteurs_exploitants;pct_artisans_comm_chefs_entr;pct_cadres_prof_intel_sup;pct_professions_intermediaires;pct_employes;pct_ouvriers;pct_retraites;pct_autres_sans_activite_prof;pct_population_15_29;pct_population_30_44;pct_population_45_59;pct_population_60_74;pct_population_75_plus;pct_abstentions;pct_blancs_nuls;exprimes;pct_vote_extreme_gauche;pct_vote_gauche;pct_vote_centre;pct_vote_droite;pct_vote_extreme_droite;parti_gagnant;niveau_richesse
0504;2017;05;2575.71;10779;185;423;399;1368;1605;1025;2822;1018;1373;2018;2319;2016;1087;5356;8534;1360;165;133;1400;1474;2067;1935;49.69;2.09;4.78;4.51;15.47;18.15;11.59;31.91;11.51;15.58;22.90;26.31;22.88;12.33;15.94;2.30;7009;1.90;19.97;21.03;29.49;27.61;droite;1
0504;2022;05;2526.62;11122;188;536;441;1423;1464;1003;2997;1099;1403;2040;2384;2197;1151;5526;9018;1763;177;114;2088;1872;509;2495;49.69;2.05;5.86;4.82;15.55;16.00;10.96;32.75;12.01;15.29;22.23;25.98;23.95;12.54;19.55;2.44;7078;1.61;29.50;26.45;7.19;35.25;extreme_droite;1
0505;2007;05;1525.22;10600;182;392;420;1136;1558;1030;2858;1314;1697;2008;2280;1721;1148;5208;7977;1049;76;371;2078;1359;2308;736;49.13;2.05;4.41;4.72;12.78;17.53;11.59;32.15;14.78;19.17;22.68;25.75;19.44;12.97;13.15;1.10;6852;5.41;30.33;19.83;33.68;10.74;droite;2
0505;2012;05;2053.03;10444;145;471;436;1241;1463;904;3030;1093;1532;1859;2186;1942;1312;5062;8446;1605;141;138;2781;610;2108;1063;48.47;1.65;5.36;4.96;14.13;16.66;10.29;34.50;12.44;17.35;21.05;24.75;21.99;14.86;19.00;2.06;6700;2.06;41.51;9.10;31.46;15.87;gauche;2
0505;2017;05;2579.11;10897;110;558;497;1082;1536;1006;3377;1134;1480;1859;2215;2204;1456;5221;8931;1902;177;119;1497;1553;1980;1703;47.91;1.18;6.00;5.34;11.63;16.52;10.82;36.31;12.19;16.06;20.18;24.04;23.92;15.80;21.30;2.52;6852;1.74;21.85;22.66;28.90;24.85;droite;1
0505;2022;05;2834.75;11256;156;627;452;1307;1564;934;3479;1101;1474;1934;2200;2493;1499;5426;9422;2228;142;104;2592;1981;561;1814;48.21;1.62;6.52;4.70;13.59;16.26;9.71;36.16;11.44;15.35;20.15;22.92;25.97;15.61;23.65;1.97;7052;1.47;36.76;28.09;7.96;25.72;gauche;2
0510;2007;05;1294.27;7918;112;626;277;920;1142;773;1694;941;1195;1739;1816;1135;675;3911;6650;1084;75;308;1528;1020;2009;626;49.39;1.73;9.65;4.27;14.19;17.61;11.92;26.12;14.51;18.22;26.51;27.68;17.30;10.29;16.30;1.35;5491;5.61;27.83;18.58;36.59;11.40;droite;1
0510;2012;05;1614.09;8237;124;519;327;1019;1272;850;2154;596;1042;1601;1895;1446;761;4078;6741;1072;128;124;2131;530;1902;854;49.51;1.81;7.56;4.77;14.85;18.54;12.39;31.39;8.69;15.45;23.74;28.09;21.44;11.28;15.90;2.26;5541;2.24;38.46;9.57;34.33;15.41;gauche;1
0510;2017;05;2413.86;8062;75;555;292;1116;1183;759;2080;688;999;1601;1776;1625;781;4029;6810;1219;140;101;1148;1195;1491;1516;49.98;1.11;8.22;4.33;16.54;17.53;11.25;30.82;10.20;14.73;23.61;26.19;23.96;11.52;17.90;2.50;5451;1.85;21.06;21.92;27.35;27.81;extreme_droite;1
0510;2022;05;2370.19;7916;91;590;324;1083;1177;678;2075;644;899;1504;1761;1709;834;3929;7026;1460;117;90;1827;1572;435;1525;49.63;1.37;8.86;4.86;16.26;17.67;10.18;31.15;9.67;13.40;22.42;26.26;25.48;12.43;20.78;2.10;5449;1.65;33.53;28.85;7.98;27.99;gauche;1
0511;2007;05;1200.47;7391;189;244;228;687;855;831;2236;826;992;1346;1616;1234;986;3532;5100;580;84;280;1375;804;1401;576;47.79;3.10;4.00;3.74;11.27;14.03;13.63;36.68;13.55;16.07;21.80;26.17;19.99;15.97;11.37;1.86;4436;6.31;31.00;18.12;31.58;12.98;droite;1
0511;2012;05;1345.49;7647;157;300;282;655;1106;910;2366;715;999;1191;1746;1431;1080;3664;5394;803;107;84;1882;409;1149;960;47.91;2.42;4.62;4.34;10.09;17.04;14.02;36.45;11.02;15.50;18.47;27.08;22.20;16.75;14.89;2.33;4484;1.87;41.97;9.12;25.62;21.41;gauche;1
0511;2017;05;2254.05;7772;156;376;231;742;1042;782;2488;956;989;1191;1710;1689;1090;3760;5811;916;128;105;948;1080;1294;1340;48.38;2.30;5.55;3.41;10.96;15.38;11.55;36.73;14.11;14.83;17.86;25.64;25.33;16.34;15.76;2.61;4767;2.20;19.89;22.66;27.14;28.11;extreme_droite;1
0511;2022;05;2574.00;7766;172;358;242;719;1013;770;2488;931;941;1213;1663;1707;1132;3725;5906;1221;108;67;1315;1140;342;1713;47.97;2.57;5.35;3.62;10.74;15.14;11.50;37.17;13.91;14.14;18.22;24.98;25.65;17.01;20.67;2.31;4577;1.46;28.73;24.91;7.47;37.43;extreme_droite;1
0512;2007;05;1114.92;10398;399;520;276;1083;1335;1039;3140;1012;1474;2051;2122;1702;1330;5218;8517;991;90;369;2102;1383;2752;830;50.18;4.53;5.91;3.13;12.30;15.16;11.80;35.67;11.49;16.98;23.63;24.45;19.61;15.32;11.64;1.20;7436;4.96;28.27;18.60;37.01;11.16;droite;1
0512;2012;05;1481.55;11002;306;664;310;1389;1494;978;2957;1003;1464;1873;2366;1915;1406;5559;8788;1248;158;133;2766;694;2405;1384;50.53;3.36;7.30;3.41;15.26;16.42;10.75;32.49;11.02;16.22;20.76;26.22;21.22;15.58;14.20;2.10;7382;1.80;37.47;9.40;32.58;18.75;gauche;1
0512;2017;05;2410.65;11042;264;639;452;1385;1421;731;3203;1074;1344;1873;2367;2263;1372;5574;9199;1370;165;160;1574;1730;2178;2022;50.48;2.88;6.97;4.93;15.11;15.50;7.97;34.93;11.71;14.58;20.32;25.68;24.55;14.88;14.89;2.11;7664;2.09;20.54;22.57;28.42;26.38;droite;1
0512;2022;05;2272.68;11317;300;646;455;1324;1281;842;3565;938;1274;1930;2315;2548;1373;5713;9863;1697;186;97;2205;2550;642;2486;50.48;3.21;6.91;4.87;14.16;13.70;9.00;38.12;10.03;13.50;20.44;24.52;26.99;14.54;17.21;2.28;7980;1.22;27.63;31.95;8.05;31.15;centre;1
0513;2007;05;809.12;6684;284;208;219;521;781;630;2140;809;766;1215;1493;1286;864;3316;5385;654;65;311;1626;840;1268;621;49.61;5.08;3.72;3.92;9.32;13.97;11.27;38.27;14.47;13.62;21.60;26.55;22.87;15.36;12.14;1.37;4666;6.67;34.85;18.00;27.18;13.31;gauche;1
0513;2012;05;1207.81;6877;251;380;224;495;725;555;2437;741;723;1043;1540;1490;1008;3421;5745;857;95;97;2206;398;1178;914;49.75;4.32;6.54;3.86;8.52;12.48;9.56;41.96;12.76;12.46;17.97;26.53;25.67;17.37;14.92;1.94;4793;2.02;46.03;8.30;24.58;19.07;gauche;1
0513;2017;05;2221.41;7137;347;387;198;764;766;522;2518;697;741;1054;1541;1751;1062;3566;6048;1007;142;117;931;1136;1312;1403;49.96;5.60;6.24;3.19;12.32;12.36;8.42;40.62;11.24;12.05;17.14;25.06;28.48;17.27;16.65;2.82;4899;2.39;19.00;23.19;26.78;28.64;extreme_droite;1
0513;2022;05;1825.34;7146;361;437;222;681;755;513;2506;851;709;1053;1487;1900;1077;3550;6310;1203;100;104;1693;1278;326;1606;49.68;5.71;6.91;3.51;10.77;11.93;8.11;39.61;13.45;11.39;16.91;23.88;30.52;17.30;19.06;1.96;5007;2.08;33.81;25.52;6.51;32.08;gauche;1
0514;2007;05;1565.09;8767;277;274;461;912;1225;953;1991;1008;1246;1881;2013;1200;769;4381;6940;723;71;289;1643;1395;2028;791;49.97;3.90;3.86;6.49;12.84;17.25;13.42;28.04;14.20;17.53;26.46;28.32;16.88;10.82;10.42;1.14;6146;4.70;26.73;22.70;33.00;12.87;droite;2
0514;2012;05;2009.07;9565;242;446;463;1201;1341;993;2093;988;1347;1971;2078;1520;863;4710;7405;898;137;102;2363;688;1893;1324;49.24;3.12;5.74;5.96;15.46;17.27;12.78;26.95;12.72;17.32;25.34;26.71;19.54;11.09;12.13;2.11;6370;1.60;37.10;10.80;29.72;20.78;gauche;2
0514;2017;05;2914.94;10442;220;420;496;1425;1333;967;2485;1105;1367;1971;2300;1891;1005;5168;8069;1173;177;142;1343;1425;1881;1928;49.49;2.60;4.97;5.87;16.86;15.77;11.44;29.40;13.08;16.02;23.10;26.95;22.16;11.78;14.54;2.57;6719;2.11;19.99;21.21;28.00;28.69;extreme_droite;2
0514;2022;05;2885.99;10769;214;423;550;1441;1462;901;2826;977;1327;2002;2387;2062;1089;5342;8642;1547;166;85;1928;1862;612;2442;49.61;2.43;4.81;6.25;16.39;16.62;10.25;32.14;11.11;14.97;22.58;26.92;23.25;12.28;17.90;2.34;6929;1.23;27.83;26.87;8.83;35.24;extreme_droite;2
0515;2007;05;1290.75;6552;109;271;290;730;843;660;1581;846;871;1350;1369;998;774;3206;4697;578;71;312;1425;781;1095;435;48.93;2.05;5.08;5.44;13.70;15.82;12.38;29.66;15.87;16.24;25.18;25.53;18.61;14.43;12.31;1.72;4048;7.71;35.20;19.29;27.05;10.75;gauche;1
0515;2012;05;1454.02;6701;91;288;295;721;932;705;1774;751;905;1088;1448;1220;707;3300;4921;700;82;78;1952;425;935;749;49.25;1.64;5.18;5.31;12.97;16.77;12.69;31.92;13.51;16.86;20.27;26.97;22.73;13.17;14.22;1.94;4139;1.88;47.16;10.27;22.59;18.10;gauche;1
0515;2017;05;2220.32;6773;138;253;299;776;907;637;1971;819;847;1088;1482;1537;772;3323;5549;990;108;99;817;1014;1271;1250;49.06;2.38;4.36;5.16;13.38;15.64;10.98;33.98;14.12;14.79;19.00;25.88;26.84;13.48;17.84;2.37;4451;2.22;18.36;22.78;28.56;28.08;droite;1
0515;2022;05;2399.53;6970;112;226;299;858;903;664;2074;758;848;1144;1477;1599;813;3407;5702;1129;97;62;1543;1138;373;1360;48.88;1.90;3.83;5.07;14.56;15.32;11.27;35.19;12.86;14.42;19.45;25.11;27.19;13.82;19.80;2.12;4476;1.39;34.47;25.42;8.33;30.38;gauche;1
0598;2007;05;1681.20;11604;5;372;466;1412;2247;1110;2202;1609;2117;2542;2532;1424;817;5636;8009;1464;97;417;2177;1192;2001;661;48.57;0.05;3.95;4.95;14.98;23.85;11.78;23.37;17.08;22.44;26.95;26.84;15.10;8.66;18.28;1.48;6448;6.47;33.76;18.49;31.03;10.25;gauche;2
0598;2012;05;1993.10;12301;6;464;493;1819;2185;1150;2538;1399;2142;2247;2532;1811;1016;5997;8017;1775;157;140;2879;541;1561;964;48.75;0.06;4.62;4.90;18.09;21.73;11.44;25.24;13.91;21.97;23.05;25.97;18.58;10.42;22.14;2.52;6085;2.30;47.31;8.89;25.65;15.84;gauche;2
0598;2017;05;2866.90;11625;13;394;562;1474;1820;972;2700;1426;1630;2247;2339;1876;1277;5679;8206;1896;145;139;1344;1380;1693;1609;48.85;0.14;4.21;6.00;15.75;19.44;10.38;28.84;15.23;17.40;23.98;24.97;20.02;13.63;23.11;2.30;6165;2.25;21.80;22.38;27.46;26.10;droite;2
0598;2022;05;2980.80;10780;13;399;555;1524;1696;928;2598;1273;1600;1936;2434;1871;1163;5163;8626;2456;140;84;2352;1659;346;1589;47.89;0.14;4.44;6.18;16.96;18.87;10.33;28.91;14.17;17.77;21.50;27.03;20.78;12.92;28.47;2.27;6030;1.39;39.00;27.51;5.74;26.35;gauche;2
0599;2007;05;1992.70;37785;124;1177;2010;4433;6137;3367;9108;4877;6580;7368;7923;5615;3739;18052;27288;4390;309;1052;6900;4862;7437;2338;47.78;0.40;3.77;6.44;14.19;19.65;10.78;29.16;15.61;21.07;23.60;25.37;17.98;11.97;16.09;1.35;22589;4.66;30.55;21.52;32.92;10.35;droite;3
0599;2012;05;2298.70;40761;127;1215;2035;4919;6654;3403;10306;5065;7016;6983;8445;6435;4728;19109;28219;5733;445;312;9273;2434;6216;3806;46.88;0.38;3.60;6.03;14.59;19.73;10.09;30.56;15.02;20.88;20.78;25.13;19.15;14.07;20.32;1.98;22041;1.42;42.07;11.04;28.20;17.27;gauche;3
0599;2017;05;3326.70;40895;91;1177;2276;4750;6872;3500;10304;5139;6952;6983;8417;7114;4646;19487;28883;6415;516;429;5383;4524;6083;5533;47.65;0.27;3.45;6.67;13.93;20.15;10.26;30.21;15.07;20.38;20.47;24.67;20.85;13.62;22.21;2.30;21952;1.95;24.52;20.61;27.71;25.20;droite;3
0599;2022;05;2958.40;40111;102;1207;2202;4642;6407;3362;11139;5016;6592;6550;8082;7889;4967;19116;29602;7909;471;261;6767;6203;1740;6251;47.66;0.30;3.54;6.46;13.62;18.80;9.87;32.69;14.72;19.34;19.22;23.71;23.15;14.57;26.72;2.17;21222;1.23;31.89;29.23;8.20;29.46;gauche;2
0601;2007;06;2846.30;30645;54;1234;1581;2688;4168;3029;7906;4381;4733;6798;5253;5233;3036;15164;17551;3480;148;481;3151;1978;6235;2078;49.48;0.22;4.93;6.31;10.73;16.64;12.10;31.57;17.50;18.89;27.13;20.97;20.89;12.12;19.83;1.05;13923;3.45;22.63;14.21;44.78;14.92;droite;5
0601;2012;06;3138.40;26595;32;1274;1562;2339;3706;2253;7816;3496;4092;4909;4961;5034;3799;12508;18180;4303;206;122;4223;824;5516;2986;47.03;0.14;5.67;6.95;10.41;16.49;10.02;34.77;15.55;17.95;21.54;21.76;22.08;16.67;23.67;1.48;13671;0.89;30.89;6.03;40.35;21.84;droite;4
0601;2017;06;4614.50;26672;22;1147;1501;2234;3879;2457;7723;3451;3542;4909;4955;5222;3785;12635;18659;4738;275;210;2628;3809;3203;3796;47.37;0.10;5.12;6.70;9.97;17.31;10.96;34.46;15.40;15.80;21.90;22.11;23.30;16.89;25.39;1.98;13646;1.54;19.26;27.91;23.47;27.82;centre;4
0601;2022;06;4609.90;27970;43;1195;1613;2478;3952;2489;8038;3761;3622;5177;5256;5441;4074;13302;18674;5300;237;100;3301;3393;995;5348;47.56;0.18;5.07;6.84;10.51;16.77;10.56;34.10;15.96;15.37;21.96;22.30;23.08;17.28;28.38;1.77;13137;0.76;25.13;25.83;7.57;40.71;extreme_droite;4
0603;2007;06;4611.60;8995;44;428;1337;1100;1028;476;1504;1312;1631;2017;1998;1065;538;4517;6048;746;49;164;1176;960;2410;543;50.22;0.61;5.92;18.49;15.22;14.22;6.58;20.81;18.15;22.50;27.82;27.56;14.69;7.42;12.33;0.92;5253;3.12;22.39;18.28;45.88;10.34;droite;5
0603;2012;06;5520.10;10054;44;556;1720;1112;1208;500;1608;1364;1845;1702;2355;1388;612;5049;6503;1044;76;57;1625;511;2270;920;50.22;0.54;6.85;21.20;13.71;14.89;6.16;19.82;16.81;23.35;21.54;29.80;17.57;7.74;16.05;1.39;5383;1.06;30.19;9.49;42.17;17.09;droite;5
0603;2017;06;7717.30;9733;10;620;1540;1205;955;495;1810;1450;1794;1702;2287;1581;706;4818;6942;1139;77;78;996;1420;1425;1807;49.50;0.12;7.67;19.05;14.90;11.81;6.12;22.39;17.93;22.23;21.09;28.34;19.59;8.75;16.41;1.33;5726;1.36;17.39;24.80;24.89;31.56;extreme_droite;5
0603;2022;06;8996.80;9575;9;601;1516;1193;942;486;1862;1432;1785;1643;2253;1623;731;4734;7589;1663;93;44;1329;2045;491;1924;49.44;0.11;7.47;18.85;14.84;11.71;6.04;23.16;17.81;22.22;20.45;28.04;20.20;9.10;21.91;1.57;5833;0.75;22.78;35.06;8.42;32.98;centre;5
0604;2007;06;4190.79;37455;29;1430;1998;3710;7155;3341;8597;5438;5579;8221;7624;5934;4238;17768;24586;5080;164;625;3511;2614;9559;3033;47.44;0.09;4.51;6.30;11.70;22.57;10.54;27.12;17.16;17.66;26.02;24.13;18.78;13.41;20.66;0.84;19342;3.23;18.15;13.51;49.42;15.68;droite;5
0604;2012;06;4861.14;34823;44;1318;2374;3362;6336;3242;8326;4641;5329;6253;7554;5882;4143;16606;24074;6084;259;163;4130;1075;8020;4343;47.69;0.15;4.45;8.01;11.34;21.37;10.94;28.09;15.66;18.27;21.44;25.90;20.17;14.21;25.27;1.44;17731;0.92;23.29;6.06;45.23;24.49;droite;5
0604;2017;06;7370.34;33882;22;1256;2438;3662;6036;2974;8179;4149;4788;6253;7765;5818;4081;15942;23525;5851;332;240;2323;4897;3964;5918;47.05;0.08;4.37;8.49;12.75;21.02;10.36;28.48;14.45;16.68;21.78;27.05;20.27;14.22;24.87;1.88;17342;1.38;13.40;28.24;22.86;34.13;extreme_droite;5
0604;2022;06;8643.89;33134;33;1222;2426;3783;5689;2842;8142;4207;4696;5917;7620;6058;4065;15741;22092;6520;271;124;2631;4564;1304;6678;47.51;0.12;4.31;8.56;13.35;20.07;10.03;28.73;14.84;16.56;20.87;26.87;21.36;14.34;29.51;1.74;15301;0.81;17.19;29.83;8.52;43.64;extreme_droite;5
0606;2007;06;2876.35;36960;166;1509;3094;5134;5589;2605;8158;4266;5856;8201;7448;5940;3085;17394;26049;4009;297;696;4293;3359;9822;3573;47.06;0.54;4.94;10.14;16.82;18.31;8.54;26.73;13.98;19.18;26.86;24.40;19.46;10.10;15.39;1.35;21743;3.20;19.74;15.45;45.17;16.43;droite;5
0606;2012;06;3300.70;36038;115;1595;2917;4992;5186;2780;8899;4068;5524;6362;7538;6621;3779;17124;27443;5093;415;182;5719;1465;8787;5782;47.52;0.38;5.22;9.55;16.34;16.97;9.10;29.13;13.32;18.52;21.33;25.27;22.20;12.67;18.56;1.86;21935;0.83;26.07;6.68;40.06;26.36;droite;5
0606;2017;06;4646.50;35076;45;1366;2879;5117;5191;2284;8942;3822;5192;6362;7293;6649;4188;16405;28557;5395;525;331;3611;5842;5485;7368;46.77;0.15;4.61;9.71;17.26;17.51;7.70;30.16;12.89;17.49;21.43;24.57;22.40;14.11;18.89;2.27;22637;1.46;15.95;25.81;24.23;32.55;extreme_droite;5
0606;2022;06;4623.45;37258;38;1525;3036;5411;5495;2522;9247;4159;5671;6885;7681;6798;4446;17381;28164;6371;475;150;4102;5524;1565;9977;46.65;0.12;4.85;9.66;17.21;17.48;8.02;29.42;13.23;18.01;21.87;24.40;21.59;14.12;22.62;2.18;21318;0.70;19.24;25.91;7.34;46.80;extreme_droite;4
0609;2007;06;4670.00;19906;51;1083;2252;2484;2846;1346;3790;2571;3447;4479;4180;2896;1417;9684;12781;2030;141;260;1743;1797;5493;1317;48.65;0.31;6.59;13.71;15.13;17.33;8.20;23.08;15.65;20.99;27.28;25.46;17.64;8.63;15.88;1.31;10610;2.45;16.43;16.94;51.77;12.41;droite;5
0609;2012;06;5086.20;17884;35;1077;2114;2123;2538;1174;3720;2013;2850;3803;3556;2824;1582;8715;13440;2735;210;75;2368;818;5220;2014;48.73;0.24;7.28;14.29;14.35;17.16;7.94;25.15;13.61;19.50;26.02;24.33;19.32;10.82;20.35;1.96;10495;0.71;22.56;7.79;49.74;19.19;droite;5
0609;2017;06;7502.20;19473;15;1306;2465;2370;2451;1144;4267;2195;2825;3803;4273;3285;2030;9489;14191;3019;255;116;1437;2640;2707;4017;48.73;0.09;8.06;15.20;14.62;15.12;7.06;26.32;13.54;17.42;23.45;26.35;20.26;12.52;21.27;2.28;10917;1.06;13.16;24.18;24.80;36.80;extreme_droite;5
0609;2022;06;9759.40;20180;21;1295;2560;2443;2574;1157;4475;2354;2934;3666;4635;3469;2175;9753;14411;3985;220;60;1743;3249;976;4178;48.33;0.12;7.67;15.17;14.47;15.25;6.85;26.51;13.95;17.38;21.72;27.46;20.55;12.89;27.65;2.11;10206;0.59;17.08;31.83;9.56;40.94;extreme_droite;5
0610;2007;06;1545.51;34288;192;1502;1383;3530;5714;3317;8302;4475;5065;6931;7466;5293;3609;16729;27264;4304;272;1092;6146;2947;8275;4228;48.79;0.68;5.29;4.87;12.42;20.11;11.67;29.22;15.75;17.86;24.44;26.32;18.66;12.72;15.79;1.18;22688;4.81;27.09;12.99;36.47;18.64;droite;2
0610;2012;06;1800.43;35822;199;1571;1521;3807;5672;3415;9503;4282;5105;6230;7918;6121;4082;17509;28546;5254;410;274;7977;1242;6403;6986;48.88;0.66;5.24;5.08;12.70;18.93;11.39;31.71;14.29;17.33;21.15;26.88;20.78;13.86;18.41;1.76;22882;1.20;34.86;5.43;27.98;30.53;gauche;2
0610;2017;06;2803.58;36676;151;1719;1673;4003;5999;3131;9813;4218;5104;6230;8037;6946;4309;17887;29110;5486;515;400;3727;4941;5112;8929;48.77;0.49;5.60;5.45;13.04;19.54;10.20;31.96;13.74;16.67;20.34;26.24;22.68;14.07;18.85;2.18;23109;1.73;16.13;21.38;22.12;38.64;extreme_droite;2
0610;2022;06;2667.81;37371;170;1660;1700;4211;6169;3167;9990;4312;5073;6491;7993;7226;4451;18128;28902;6709;446;228;5233;4568;1308;10410;48.51;0.54;5.29;5.42;13.42;19.66;10.09;31.84;13.74;16.24;20.78;25.59;23.14;14.25;23.21;2.01;21747;1.05;24.06;21.01;6.01;47.87;extreme_droite;1
0611;2007;06;2634.88;23015;124;1135;1565;2378;3036;2077;5569;2844;3210;4603;5117;3861;2008;11352;17480;2419;156;613;3211;2541;6234;2306;49.32;0.66;6.06;8.36;12.70;16.21;11.09;29.74;15.19;17.08;24.49;27.22;20.54;10.68;13.84;1.04;14905;4.11;21.54;17.05;41.82;15.47;droite;5
0611;2012;06;2343.58;24316;76;1459;1724;2838;3154;1872;6058;2694;3303;4050;5461;4585;2227;12057;18741;3023;245;161;4362;1238;5751;3961;49.58;0.38;7.34;8.67;14.28;15.87;9.42;30.48;13.55;16.83;20.64;27.83;23.36;11.35;16.13;1.56;15473;1.04;28.19;8.00;37.17;25.60;droite;3
0611;2017;06;3584.24;24618;59;1542;1703;3032;3127;1765;6388;2821;3215;4044;5655;5207;2407;12114;20042;3589;314;251;2743;3951;4075;5119;49.21;0.29;7.55;8.33;14.84;15.30;8.64;31.26;13.80;15.66;19.70;27.55;25.37;11.73;17.91;1.91;16139;1.56;17.00;24.48;25.25;31.72;extreme_droite;3
0611;2022;06;3640.71;24623;80;1616;1685;3130;3069;1690;6447;2783;3130;3980;5680;5328;2482;12148;21136;4891;321;144;3369;4177;1289;6945;49.34;0.39;7.88;8.22;15.27;14.97;8.24;31.45;13.58;15.19;19.32;27.57;25.86;12.05;23.14;1.98;15924;0.90;21.16;26.23;8.09;43.61;extreme_droite;3
0612;2007;06;3377.50;10331;32;487;967;1261;1448;684;2073;1353;1553;2334;2193;1415;856;5003;7282;881;54;210;1609;1138;2659;731;48.43;0.39;5.86;11.64;15.18;17.44;8.24;24.96;16.29;18.60;27.95;26.26;16.94;10.25;12.10;0.84;6347;3.31;25.35;17.93;41.89;11.52;droite;5
0612;2012;06;4003.70;10214;11;457;1190;1241;1252;730;2496;1213;1356;1631;2276;1741;1143;4858;7846;1234;76;79;2169;562;2570;1156;47.56;0.13;5.32;13.85;14.45;14.58;8.50;29.06;14.12;16.64;20.02;27.94;21.37;14.03;15.73;1.15;6536;1.21;33.19;8.60;39.32;17.69;droite;5
0612;2017;06;6068.60;9701;33;514;1078;1129;1224;502;2594;1117;1267;1631;2129;1997;1176;4636;8428;1586;127;93;1380;1550;1844;1848;47.79;0.40;6.28;13.16;13.78;14.94;6.13;31.67;13.64;15.45;19.89;25.96;24.35;14.34;18.82;1.86;6715;1.38;20.55;23.08;27.46;27.52;extreme_droite;5
0612;2022;06;7715.50;10215;9;603;1273;1253;1104;575;2522;1213;1229;1748;2182;1915;1405;4828;8632;2009;107;73;1801;2080;491;2071;47.26;0.11;7.05;14.89;14.65;12.91;6.72;29.49;14.18;14.49;20.62;25.73;22.59;16.57;23.27;1.62;6516;1.12;27.64;31.92;7.54;31.78;centre;5
0613;2007;06;3000.48;36125;86;1551;2419;4477;5317;2730;9793;4206;5174;7384;7552;6333;4211;17365;27096;3791;261;768;3994;3424;11338;3520;48.07;0.28;5.07;7.91;14.64;17.39;8.93;32.03;13.75;16.88;24.09;24.64;20.66;13.74;13.99;1.12;23044;3.33;17.33;14.86;49.20;15.28;droite;5
0613;2012;06;3414.92;39817;87;1901;2923;4952;6227;3079;10545;3953;6024;7402;7959;7206;4760;19083;29074;4769;380;195;5700;1546;10593;5891;47.93;0.26;5.65;8.68;14.71;18.50;9.15;31.32;11.74;18.06;22.19;23.86;21.61;14.27;16.40;1.56;23925;0.82;23.82;6.46;44.28;24.62;droite;5
0613;2017;06;5181.68;40476;68;2249;2923;4948;6177;3020;10990;4003;5760;7402;8472;7413;5225;19307;32004;5823;530;267;3534;7344;5785;8721;47.70;0.20;6.54;8.50;14.39;17.97;8.78;31.97;11.64;16.81;21.60;24.72;21.63;15.25;18.19;2.02;25651;1.04;13.78;28.63;22.55;34.00;extreme_droite;5
0613;2022;06;5252.46;39677;69;2160;3035;4773;6003;2833;11147;3686;5274;6941;8221;7739;5444;18801;33243;7282;524;163;4015;6858;2337;12064;47.39;0.20;6.41;9.00;14.16;17.81;8.41;33.07;10.94;15.69;20.65;24.45;23.02;16.19;21.91;2.02;25437;0.64;15.78;26.96;9.19;47.43;extreme_droite;5
0614;2007;06;2587.82;45616;56;1526;2102;4669;8033;4205;12424;6068;7086;9092;9174;7399;6375;20948;32653;6416;293;1015;5300;3646;11563;4420;45.92;0.14;3.90;5.38;11.95;20.55;10.76;31.79;15.53;18.11;23.24;23.45;18.91;16.29;19.65;1.12;25944;3.91;20.43;14.05;44.57;17.04;droite;4
0614;2012;06;2823.25;45533;22;1770;2278;4705;8409;3819;12321;5395;6766;8382;9570;7790;6203;21115;32155;6572;418;301;6645;1544;10397;6278;46.37;0.06;4.57;5.88;12.15;21.72;9.86;31.82;13.93;17.48;21.65;24.72;20.12;16.02;20.44;1.63;25165;1.20;26.41;6.14;41.32;24.95;droite;4
0614;2017;06;4014.80;45941;26;1702;2445;4993;8164;3943;12397;5254;6307;8382;9842;8161;6294;21279;33113;7084;550;441;3976;6635;5977;8450;46.32;0.07;4.37;6.28;12.83;20.97;10.13;31.85;13.50;16.18;21.50;25.24;20.93;16.14;21.39;2.11;25479;1.73;15.61;26.04;23.46;33.16;extreme_droite;4
0614;2022;06;4453.08;48016;17;1751;2747;5245;8849;3909;12339;5685;6541;8714;10428;8445;6532;22124;34099;9371;430;227;4467;6466;1876;11262;46.08;0.04;4.32;6.78;12.94;21.83;9.64;30.44;14.02;16.09;21.43;25.65;20.77;16.06;27.48;1.74;24298;0.93;18.38;26.61;7.72;46.35;extreme_droite;4
0617;2007;06;2051.43;16960;62;607;966;2023;2310;2156;2916;2434;3055;3612;3722;2169;965;8292;11789;1862;126;472;2598;1399;3719;1613;48.89;0.46;4.50;7.17;15.01;17.14;16.00;21.64;18.06;22.59;26.71;27.52;16.04;7.14;15.79;1.27;9801;4.82;26.51;14.27;37.95;16.46;droite;3
0617;2012;06;2453.47;16976;66;671;1080;1970;2571;2024;3046;2128;2846;3403;3733;2426;1021;8273;12334;2561;180;143;3322;594;2943;2591;48.73;0.49;4.95;7.97;14.53;18.97;14.93;22.47;15.70;21.19;25.34;27.80;18.07;7.60;20.76;1.84;9593;1.49;34.63;6.19;30.68;27.01;gauche;3
